Unnamed: 0,animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment,probe_orientation,sleep_state,pixel_size
37591,73989811,06-0034,74658080,Male,Fscn1,P56,coronal,ISH,2,Nothing,1.049
37595,74878475,06-0331,75080209,Male,Rnf32,P56,coronal,ISH,2,Nothing,1.049
37608,77561854,07-0126,77869869,Male,Relt,P56,coronal,ISH,2,Nothing,1.049
37613,710949,310-1481,112649261,Male,Med23,P56,coronal,ISH,2,Nothing,0.9982
37631,74580293,06-0214,74819497,Male,Dbnl,P56,coronal,ISH,2,Nothing,1.049
37640,702779,2330,1156,Male,Ascl2,P56,coronal,ISH,2,Nothing,1.63
37645,74510869,06-0189,74819253,Male,LOC434368,P56,coronal,ISH,2,Nothing,1.049
37657,77238075,07-0020,77371785,Male,Atp5h,P56,coronal,ISH,2,Nothing,1.049
37660,71227954,05-2967,72104183,Male,Dpp10,P56,coronal,ISH,2,Nothing,1.049
37664,74878483,06-0335,75084473,Male,Nhlrc1,P56,coronal,ISH,2,Nothing,1.049
37666,702464,1858,1335,Male,Cbs,P56,coronal,ISH,2,Nothing,1.63
37680,46761,04-0086,121096,Male,Tnfrsf25,P56,coronal,ISH,2,Nothing,1.049
37682,74741197,06-0280,74958606,Male,8030498B09Rik,P56,coronal,ISH,2,Nothing,1.049
37683,702840,2404,1655,Male,Ppp2r2b,P56,coronal,ISH,2,Nothing,1.63
37684,71282184,05-3011,72283809,Male,Strip2,P56,coronal,ISH,2,Nothing,1.049
37692,70803431,05-2611,71670486,Male,Loxl2,P56,coronal,ISH,2,Nothing,1.049
37703,71101570,05-2871,71924341,Male,Sgtb,P56,coronal,ISH,2,Nothing,1.049
37716,70430460,05-2379,71249743,Male,Brinp2,P56,coronal,ISH,2,Nothing,1.049
37734,69573390,05-1525,70301275,Male,Sgpp2,P56,coronal,ISH,2,Nothing,1.049
37741,70298605,05-2246,71015195,Male,Endod1,P56,coronal,ISH,2,Nothing,1.049
37760,74071281,06-0065,74658141,Male,Gipc2,P56,coronal,ISH,2,Nothing,1.049
37791,74071348,06-0062,74658082,Male,Itgav,P56,coronal,ISH,2,Nothing,1.049
37820,71571404,05-3217,73788094,Male,Slc30a3,P56,coronal,ISH,2,Nothing,1.049
37829,77207545,311-0553,77605763,Male,Vwf,P56,coronal,ISH,2,RS,1.049
37830,70220573,05-2213,70928361,Male,Cntnap4,P56,coronal,ISH,2,Nothing,1.049
37841,70101644,05-2127,70813909,Male,Stard5,P56,coronal,ISH,2,Nothing,1.049
37860,74899330,06-0342,75080643,Male,Dscaml1,P56,coronal,ISH,2,Nothing,1.049
37861,77385471,321-0040,77790697,Female,Nos1,P56,coronal,ISH,2,Nothing,1.049
37873,69977302,05-1982,70613990,Male,Rgs12,P56,coronal,ISH,2,Nothing,1.049
37879,72010445,05-3375,73994670,Male,Grsf1,P56,coronal,ISH,2,Nothing,1.049
37894,77207549,311-0554,77607001,Male,Arr3,P56,coronal,ISH,2,RS-C,1.049
37907,642993,04-0783,67870478,Male,Slc50a1,P56,coronal,ISH,2,Nothing,1.049
37927,72010429,05-3367,73992925,Male,Tmem72,P56,coronal,ISH,2,Nothing,1.049
37941,70971025,05-2716,71717082,Male,Mest,P56,coronal,ISH,2,Nothing,1.049
37944,72962948,05-3490,74272477,Male,Fez2,P56,coronal,ISH,2,Nothing,1.049
37950,70298605,05-2246,71015196,Male,Tmed3,P56,coronal,ISH,2,Nothing,1.049
37981,77232695,07-0006,77280419,Male,Atpaf1,P56,coronal,ISH,2,Nothing,1.049
37997,70430540,05-2388,71358553,Male,Rasgef1b,P56,coronal,ISH,2,Nothing,1.049
38003,702605,2086,118,Male,Arx,P56,coronal,ISH,2,Nothing,1.63
38006,702605,2086,219,Male,Cd1d1,P56,coronal,ISH,2,Nothing,1.63
38013,702564,2028,736,Male,Nrgn,P56,coronal,ISH,2,Nothing,1.63
38014,702556,2005,791,Male,Per1,P56,coronal,ISH,2,Nothing,1.63
38015,702690,2219,1115,Male,Wnt8a,P56,coronal,ISH,2,Nothing,1.63
38016,702572,2036,1270,Male,Cytip,P56,coronal,ISH,2,Nothing,1.63
38017,702821,2384,1852,Male,Slc9a8,P56,coronal,ISH,2,Nothing,1.63
38019,69941483,05-1931,70562057,Male,Gpr26,P56,coronal,ISH,2,Nothing,1.049
38020,70404859,05-2356,71064176,Male,Ppp1r9a,P56,coronal,ISH,2,Nothing,1.049
38021,74833339,06-0304,74988766,Male,Lamc2,P56,coronal,ISH,2,Nothing,1.049
38022,75064102,06-0430,75551462,Male,Gria2,P56,coronal,ISH,2,Nothing,1.049
38023,75448844,06-0606,75988610,Male,Ddx26b,P56,coronal,ISH,2,Nothing,1.049
38088,77415313,321-0159,77790627,Male,Cckbr,P56,coronal,ISH,2,Nothing,1.049
38093,71393066,05-3093,73512365,Male,Ppapdc2,P56,coronal,ISH,2,Nothing,1.049
38097,702816,2378,1862,Male,Synpr,P56,coronal,ISH,2,Nothing,1.63
38119,702794,2347,1609,Male,Foxb2,P56,coronal,ISH,2,Nothing,1.63
38120,77466868,321-0241,78523421,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
38130,70013786,05-2040,70634234,Male,Csdc2,P56,coronal,ISH,2,Nothing,1.049
38137,74741214,06-0275,74958566,Male,Mon1b,P56,coronal,ISH,2,Nothing,1.049
38163,710946,310-1478,112649047,Male,Lrrc3,P56,coronal,ISH,2,Nothing,0.9982
38167,71393115,05-3096,73512500,Male,Spns2,P56,coronal,ISH,2,Nothing,1.049
38209,78084746,321-0725,78591250,Male,Cap1,P56,coronal,ISH,2,Nothing,1.049
38211,73806603,06-0005,74641322,Male,Gpr156,P56,coronal,ISH,2,Nothing,1.049
38217,70999096,05-2761,71717165,Male,A4galt,P56,coronal,ISH,2,Nothing,1.049
38224,77440684,321-0044,77790687,Female,Nos1,P56,coronal,ISH,2,Nothing,1.049
38255,75448844,06-0606,75988600,Male,B3gnt2,P56,coronal,ISH,2,Nothing,1.049
38266,77238063,07-0017,77340492,Male,Chd6,P56,coronal,ISH,2,Nothing,1.049
38278,73568147,05-3623,74425548,Male,Sun1,P56,coronal,ISH,2,Nothing,1.049
38293,702464,1858,1158,Male,Atp5o,P56,coronal,ISH,2,Nothing,1.63
38301,71250812,05-2985,72128919,Male,Lingo2,P56,coronal,ISH,2,Nothing,1.049
38306,77458264,321-0049,77792002,Female,Gabre,P56,coronal,ISH,2,Nothing,1.049
38307,702480,1895,2222,Male,Fkbp6,P56,coronal,ISH,2,Nothing,1.63
38309,71061912,05-2818,71836841,Male,Mcam,P56,coronal,ISH,2,Nothing,1.049
38323,69965045,05-1951,70562103,Male,Kcnh7,P56,coronal,ISH,2,Nothing,1.049
38342,702833,2397,1581,Male,Fgfr4,P56,coronal,ISH,2,Nothing,1.63
38352,79355634,335-1137,79591641,Male,Chrm4,P56,coronal,ISH,2,Nothing,1.049
38362,71061925,05-2819,71836846,Male,Arhgap12,P56,coronal,ISH,2,Nothing,1.049
38365,71298843,05-3029,72340131,Male,Gabra1,P56,coronal,ISH,2,Nothing,1.049
38381,101219,04-0279,544326,Male,Phyhipl,P56,coronal,ISH,2,Nothing,1.049
38392,70516749,05-2444,71587782,Male,Pdgfb,P56,coronal,ISH,2,Nothing,1.049
38404,79322572,335-1083,79490064,Male,Calml3,P56,coronal,ISH,2,Nothing,1.049
38405,73633913,05-3705,74581369,Male,Otc,P56,coronal,ISH,2,Nothing,1.049
38412,70123644,05-2162,70927811,Male,Fam84a,P56,coronal,ISH,2,Nothing,1.049
38426,79355630,335-1136,79591631,Male,Tenm2,P56,coronal,ISH,2,Nothing,1.049
38446,73620101,05-3694,74511987,Male,Tmem145,P56,coronal,ISH,2,Nothing,1.049
38452,71393027,05-3090,73512205,Male,Psmc6,P56,coronal,ISH,2,Nothing,1.049
38471,710944,310-1473,112648396,Male,Oxt,P56,coronal,ISH,2,Nothing,0.9982
38496,71414650,05-3106,73520988,Male,Hspb3,P56,coronal,ISH,2,Nothing,1.049
38498,74878321,06-0334,75084131,Male,Rarres1,P56,coronal,ISH,2,Nothing,1.049
38503,702626,2112,73,Male,Adcy2,P56,coronal,ISH,2,Nothing,1.63
38504,702513,1935,96,Male,Ap2b1,P56,coronal,ISH,2,Nothing,1.63
38514,702589,2054,500,Male,Gls,P56,coronal,ISH,2,Nothing,1.63
38515,702489,1905,640,Male,Limk1,P56,coronal,ISH,2,Nothing,1.63
38516,702765,2314,760,Male,Olfm1,P56,coronal,ISH,2,Nothing,1.63
38518,702518,1941,967,Male,Slc18a2,P56,coronal,ISH,2,Nothing,1.63
38519,702784,2335,1355,Male,Aktip,P56,coronal,ISH,2,Nothing,1.63
38520,702618,2099,1431,Male,Tsc2,P56,coronal,ISH,2,Nothing,1.63
38521,83967,04-0236,356086,Male,Abcd1,P56,coronal,ISH,2,Nothing,1.049
38527,79355499,335-1127,79556694,Male,Grin1,P56,coronal,ISH,2,Nothing,1.049
38563,75448844,06-0606,75988578,Male,Map3k19,P56,coronal,ISH,2,Nothing,1.049
38596,702485,1901,316,Male,Srgap3,P56,coronal,ISH,2,Nothing,1.63
38611,702540,1976,2033,Male,Apbb1,P56,coronal,ISH,2,Nothing,1.63
38633,71414650,05-3106,73520993,Male,Kctd12,P56,coronal,ISH,2,Nothing,1.049
38634,702576,2040,261,Male,Chrm4,P56,coronal,ISH,2,Nothing,1.63
38635,71414845,05-3103,73520976,Male,Dnah11,P56,coronal,ISH,2,Nothing,1.049
38647,70429657,05-2380,71249745,Male,Dsel,P56,coronal,ISH,2,Nothing,1.049
38656,75808658,06-0693,76115724,Male,Tmem63c,P56,coronal,ISH,2,Nothing,1.049
38669,73652012,05-3726,74586667,Male,Gpd1,P56,coronal,ISH,2,Nothing,1.049
38723,641743,04-0777,67855413,Male,Gosr2,P56,coronal,ISH,2,Nothing,1.049
38734,70123616,05-2147,70814343,Male,Mob3b,P56,coronal,ISH,2,Nothing,1.049
38736,74510849,06-0184,74800973,Male,Ptgs1,P56,coronal,ISH,2,Nothing,1.049
38743,71035725,05-2807,71836809,Male,Pip5k1c,P56,coronal,ISH,2,Nothing,1.049
38744,74784500,06-0288,74988453,Male,Sec14l1,P56,coronal,ISH,2,Nothing,1.049
38773,75023592,06-0381,75144656,Male,Synpo2,P56,coronal,ISH,2,Nothing,1.049
38777,70379932,05-2304,71016632,Male,Rspo2,P56,coronal,ISH,2,Nothing,1.049
38782,74071361,06-0064,74658090,Male,Me2,P56,coronal,ISH,2,Nothing,1.049
38796,72135259,05-3394,74047768,Male,Serpine2,P56,coronal,ISH,2,Nothing,1.049
38814,70091360,05-2095,70743905,Male,Tspan33,P56,coronal,ISH,2,Nothing,1.049
38822,72010453,05-3360,73992718,Male,Cntn4,P56,coronal,ISH,2,Nothing,1.049
38850,79322564,335-1081,79488931,Male,Satb1,P56,coronal,ISH,2,Nothing,1.049
38873,71227902,05-2960,72081515,Male,Tanc1,P56,coronal,ISH,2,Nothing,1.049
38891,71525583,05-3203,73769320,Male,Tmem204,P56,coronal,ISH,2,Nothing,1.049
38896,73540626,05-3602,74363350,Male,Ltb,P56,coronal,ISH,2,Nothing,1.049
38904,71393000,05-3088,73512197,Male,Sirpa,P56,coronal,ISH,2,Nothing,1.049
38926,80007249,321-1593,80409525,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
38929,702829,2393,1882,Male,Crlf2,P56,coronal,ISH,2,Nothing,1.63
38943,78084741,321-0724,78591694,Male,Rorb,P56,coronal,ISH,2,Nothing,1.049
38975,79338773,335-1120,79556642,Male,Gja1,P56,coronal,ISH,2,Nothing,1.049
38983,71339237,05-3071,72472786,Male,Dchs1,P56,coronal,ISH,2,Nothing,1.049
38998,72008727,05-3349,73931640,Male,Nova1,P56,coronal,ISH,2,Nothing,1.049
38999,77407899,321-0139,79736369,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
39003,702540,1976,189,Male,Camk2g,P56,coronal,ISH,2,Nothing,1.63
39005,702465,1859,266,Male,Chst2,P56,coronal,ISH,2,Nothing,1.63
39014,702534,1966,584,Male,Htr1b,P56,coronal,ISH,2,Nothing,1.63
39015,702675,2199,1553,Male,Frat2,P56,coronal,ISH,2,Nothing,1.63
39016,702783,2334,2407,Male,Mif,P56,coronal,ISH,2,Nothing,1.63
39017,702870,2435,2579,Male,Slc16a4,P56,coronal,ISH,2,Nothing,1.63
39018,83930,04-0227,324210,Male,Ccng1,P56,coronal,ISH,2,Nothing,1.049
39019,74741197,06-0280,74958616,Male,Heg1,P56,coronal,ISH,2,Nothing,1.049
39020,641747,04-0779,67870081,Male,Sgsm3,P56,coronal,ISH,2,Nothing,1.049
39022,69466176,05-1418,70231308,Male,Slc20a2,P56,coronal,ISH,2,Nothing,1.049
39023,71083029,05-2835,71836902,Male,Gjd2,P56,coronal,ISH,2,Nothing,1.049
39024,71185654,05-2913,72008119,Male,Ier3,P56,coronal,ISH,2,Nothing,1.049
39025,74553737,06-0200,74819257,Male,Dffa,P56,coronal,ISH,2,Nothing,1.049
39026,74785054,06-0289,74988459,Male,Rnaset2b,P56,coronal,ISH,2,Nothing,1.049
39027,74878321,06-0334,75084144,Male,Serpinb2,P56,coronal,ISH,2,Nothing,1.049
39028,75195186,06-0485,75774115,Male,Npc2,P56,coronal,ISH,2,Nothing,1.049
39029,78093641,321-0721,78523451,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
39065,702846,2410,2444,Male,Nudt9,P56,coronal,ISH,2,Nothing,1.63
39085,75078577,06-0445,75651225,Male,Laptm4b,P56,coronal,ISH,2,Nothing,1.049
39096,702489,1905,362,Male,Rcan1,P56,coronal,ISH,2,Nothing,1.63
39099,702583,2048,643,Male,Lix1,P56,coronal,ISH,2,Nothing,1.63
39120,77281674,07-0021,77371797,Male,Ctss,P56,coronal,ISH,2,Nothing,1.049
39130,702812,2372,2645,Male,Stx1a,P56,coronal,ISH,2,Nothing,1.63
39133,79355507,335-1129,79568051,Male,Ndrg2,P56,coronal,ISH,2,Nothing,1.049
39135,72135056,05-3380,73994721,Male,Mapk4,P56,coronal,ISH,2,Nothing,1.049
39140,74553733,06-0198,74818624,Male,Gemin4,P56,coronal,ISH,2,Nothing,1.049
39152,71887438,05-3273,73817444,Male,Dlg2,P56,coronal,ISH,2,Nothing,1.049
39154,79355612,335-1133,79591403,Male,Tmem200a,P56,coronal,ISH,2,Nothing,1.049
39163,74481163,06-0170,74749928,Male,Rpl8,P56,coronal,ISH,2,Nothing,1.049
39168,79355507,335-1129,79568055,Male,Snapc2,P56,coronal,ISH,2,Nothing,1.049
39179,77207549,311-0554,77604989,Male,Dusp4,P56,coronal,ISH,2,RS-C,1.049
39182,71525583,05-3203,73769321,Male,Khdrbs3,P56,coronal,ISH,2,Nothing,1.049
39188,702849,2413,2069,Male,Btd,P56,coronal,ISH,2,Nothing,1.63
39189,70220541,05-2197,70928269,Male,Klk10,P56,coronal,ISH,2,Nothing,1.049
39199,702805,2359,2397,Male,Mapk13,P56,coronal,ISH,2,Nothing,1.63
39206,702666,2185,2165,Male,Pigp,P56,coronal,ISH,2,Nothing,1.63
39216,71227918,05-2968,72108825,Male,Kcnc1,P56,coronal,ISH,2,Nothing,1.049
39217,71120652,05-2883,71924514,Male,LOC433093,P56,coronal,ISH,2,Nothing,1.049
39230,702810,2365,1488,Male,E130016E03Rik,P56,coronal,ISH,2,Nothing,1.63
39240,72482,04-0141,247974,Male,Zscan22,P56,coronal,ISH,2,Nothing,1.049
39246,702836,2400,2438,Male,Nrf1,P56,coronal,ISH,2,Nothing,1.63
39258,73573616,05-3647,74511838,Male,Ntn1,P56,coronal,ISH,2,Nothing,1.049
39263,71083047,05-2839,71920518,Male,Sertm1,P56,coronal,ISH,2,Nothing,1.049
39275,74785070,06-0297,74988734,Male,Nfic,P56,coronal,ISH,2,Nothing,1.049
39285,74878479,06-0333,75084101,Male,Tnfaip3,P56,coronal,ISH,2,Nothing,1.049
39291,75195317,06-0504,75774668,Male,Fam65a,P56,coronal,ISH,2,Nothing,1.049
39293,75023592,06-0381,75144634,Male,A330043P19Rik*,P56,coronal,ISH,2,Nothing,1.049
39297,69784790,05-1836,70560277,Male,S100a10,P56,coronal,ISH,2,Nothing,1.049
39298,70404867,05-2360,71064277,Male,Pogk,P56,coronal,ISH,2,Nothing,1.049
39299,74553725,06-0194,74819238,Male,Eef1g,P56,coronal,ISH,2,Nothing,1.049
39313,591087,04-0775,67850945,Male,Slco1a5,P56,coronal,ISH,2,Nothing,1.049
39318,71444866,05-3142,73635826,Male,Atp10b,P56,coronal,ISH,2,Nothing,1.049
39326,702869,2434,2261,Male,Gjb6,P56,coronal,ISH,2,Nothing,1.63
39339,71250812,05-2985,72128790,Male,Atp10a,P56,coronal,ISH,2,Nothing,1.049
39345,71083107,05-2836,71920509,Male,Tmem106b,P56,coronal,ISH,2,Nothing,1.049
39359,83886,04-0216,323589,Male,Atp5s,P56,coronal,ISH,2,Nothing,1.049
39360,77440700,321-0068,77764050,Female,Cacna1g,P56,coronal,ISH,2,Nothing,1.049
39365,71227958,05-2969,72109262,Male,Gm1441,P56,coronal,ISH,2,Nothing,1.049
39375,73652000,05-3720,74583118,Male,Eid1,P56,coronal,ISH,2,Nothing,1.049
39404,73568147,05-3623,74425550,Male,Decr1,P56,coronal,ISH,2,Nothing,1.049
39422,74899344,06-0344,75080997,Male,Arhgap26,P56,coronal,ISH,2,Nothing,1.049
39429,702486,1902,739,Male,Nrip1,P56,coronal,ISH,2,Nothing,1.63
39430,74865142,06-0323,75043152,Male,Srsf9,P56,coronal,ISH,2,Nothing,1.049
39465,71019332,05-2779,71717602,Male,Wbp5,P56,coronal,ISH,2,Nothing,1.049
39467,83979,04-0239,356284,Male,Tmem33,P56,coronal,ISH,2,Nothing,1.049
39471,78093663,321-0722,78545313,Male,Grin2b,P56,coronal,ISH,2,Nothing,1.049
39473,72008755,05-3344,74047410,Male,Atp11c,P56,coronal,ISH,2,Nothing,1.049
39486,83809,04-0197,293694,Male,Zfand3,P56,coronal,ISH,2,Nothing,1.049
39501,72147821,05-3405,74047877,Male,Lztr1,P56,coronal,ISH,2,Nothing,1.049
39502,702489,1905,247,Male,Cdk5r1,P56,coronal,ISH,2,Nothing,1.63
39509,702536,1968,1207,Male,Ghitm,P56,coronal,ISH,2,Nothing,1.63
39510,702492,1908,1597,Male,Slc36a4,P56,coronal,ISH,2,Nothing,1.63
39511,702803,2357,1878,Male,Fam60a,P56,coronal,ISH,2,Nothing,1.63
39512,702869,2434,2071,Male,Tspo,P56,coronal,ISH,2,Nothing,1.63
39513,702868,2433,2659,Male,Tcf19,P56,coronal,ISH,2,Nothing,1.63
39515,71061967,05-2828,71836881,Male,Gprc5b,P56,coronal,ISH,2,Nothing,1.049
39516,73620033,05-3679,74511895,Male,Rwdd2a,P56,coronal,ISH,2,Nothing,1.049
39556,72672,04-0188,293038,Male,Ola1,P56,coronal,ISH,2,Nothing,1.049
39559,74899350,06-0346,75144621,Male,Uts2b,P56,coronal,ISH,2,Nothing,1.049
39573,74878329,06-0329,75079789,Male,Hmgcr,P56,coronal,ISH,2,Nothing,1.049
39586,702579,2044,598,Male,Itga3,P56,coronal,ISH,2,Nothing,1.63
39602,73568147,05-3623,74425549,Male,Ilf3,P56,coronal,ISH,2,Nothing,1.049
39606,702791,2343,720,Male,Nr2f1,P56,coronal,ISH,2,Nothing,1.63
39615,79355495,335-1126,79567709,Male,Ptgds,P56,coronal,ISH,2,Nothing,1.049
39624,78087650,321-0716,78633128,Male,Nnat,P56,coronal,ISH,2,Nothing,1.049
39626,70145786,05-2189,70927831,Male,Dusp14,P56,coronal,ISH,2,Nothing,1.049
39631,74703371,06-0266,74882915,Male,Scd3,P56,coronal,ISH,2,Nothing,1.049
39649,71250812,05-2985,72128788,Male,Apbb2,P56,coronal,ISH,2,Nothing,1.049
39661,70041823,05-2056,70634417,Male,Lgals1,P56,coronal,ISH,2,Nothing,1.049
39670,79322572,335-1083,79490073,Male,Pcp2,P56,coronal,ISH,2,Nothing,1.049
39674,70430200,05-2391,71358557,Male,Nrsn1,P56,coronal,ISH,2,Nothing,1.049
39687,71250768,05-2982,72128750,Male,Fbxw7,P56,coronal,ISH,2,Nothing,1.049
39696,79322572,335-1083,79490110,Male,Apoe,P56,coronal,ISH,2,Nothing,1.049
39711,702522,1945,2085,Male,Cdkn1a,P56,coronal,ISH,2,Nothing,1.63
39712,77466880,321-0244,78591336,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
39742,77799990,321-0497,78557719,Male,Grin2b,P56,coronal,ISH,2,Nothing,1.049
39747,711112,310-1487,112194935,Male,Otx2,P56,coronal,ISH,2,Nothing,0.9982
39761,72498,04-0145,227163,Male,Flcn,P56,coronal,ISH,2,Nothing,1.049
39783,702677,2203,942,Male,Sema4a,P56,coronal,ISH,2,Nothing,1.63
39785,71903209,05-3296,73925716,Male,Lancl3,P56,coronal,ISH,2,Nothing,1.049
39792,74357307,06-0121,74800827,Male,Egr4,P56,coronal,ISH,2,Nothing,1.049
39795,75023622,06-0384,75146004,Male,Pip4k2a,P56,coronal,ISH,2,Nothing,1.049
39800,71393066,05-3093,73512423,Male,Grm5,P56,coronal,ISH,2,Nothing,1.049
39813,71250772,05-2984,72128776,Male,Raver2,P56,coronal,ISH,2,Nothing,1.049
39820,78087613,321-0714,78591342,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
39836,71456196,05-3168,73636091,Male,Clstn2,P56,coronal,ISH,2,Nothing,1.049
39837,77385531,321-0083,78556679,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
39839,74784504,06-0290,74988549,Male,Gm2a,P56,coronal,ISH,2,Nothing,1.049
39848,77238071,07-0019,77371765,Male,Nav1,P56,coronal,ISH,2,Nothing,1.049
39864,71903124,05-3291,73818759,Male,Eya1,P56,coronal,ISH,2,Nothing,1.049
39893,74784869,06-0294,74988615,Male,Numa1,P56,coronal,ISH,2,Nothing,1.049
39896,74865111,06-0319,75042268,Male,Nop10,P56,coronal,ISH,2,Nothing,1.049
39906,77385523,321-0081,78523445,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
39908,74741201,06-0282,74988274,Male,Gm22,P56,coronal,ISH,2,Nothing,1.049
39919,74785070,06-0297,74988736,Male,Sox8,P56,coronal,ISH,2,Nothing,1.049
39925,77385531,321-0083,78557190,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
39930,702821,2384,1838,Male,Slc29a1,P56,coronal,ISH,2,Nothing,1.63
39936,74641363,06-0238,74881263,Male,Atp1a3,P56,coronal,ISH,2,Nothing,1.049
39937,75023609,06-0383,75145999,Male,Lims2,P56,coronal,ISH,2,Nothing,1.049
39944,74741227,06-0281,74988271,Male,Car9,P56,coronal,ISH,2,Nothing,1.049
39955,70101692,05-2137,70814342,Male,Galnt10,P56,coronal,ISH,2,Nothing,1.049
39970,72010441,05-3373,73992946,Male,Snhg11,P56,coronal,ISH,2,Nothing,1.049
39984,77238055,07-0015,77340478,Male,Tmem150c,P56,coronal,ISH,2,Nothing,1.049
40001,702788,2340,60,Male,Acta1,P56,coronal,ISH,2,Nothing,1.63
40002,702615,2096,200,Male,Cck,P56,coronal,ISH,2,Nothing,1.63
40006,702540,1976,350,Male,Dlx3,P56,coronal,ISH,2,Nothing,1.63
40007,702560,2009,383,Male,Efna5,P56,coronal,ISH,2,Nothing,1.63
40010,702865,2430,1996,Male,Fam195a,P56,coronal,ISH,2,Nothing,1.63
40012,702609,2090,2241,Male,Fzd4,P56,coronal,ISH,2,Nothing,1.63
40014,83797,04-0194,293474,Male,Ms4a6b,P56,coronal,ISH,2,Nothing,1.049
40015,71444932,05-3131,73592538,Male,Myo5b,P56,coronal,ISH,2,Nothing,1.049
40016,75037048,06-0405,75147763,Male,Scml4,P56,coronal,ISH,2,Nothing,1.049
40062,702539,1973,616,Male,Kitl,P56,coronal,ISH,2,Nothing,1.63
40093,74865111,06-0319,75042270,Male,Scara3,P56,coronal,ISH,2,Nothing,1.049
40095,75749877,06-0683,76097701,Male,Tmem179,P56,coronal,ISH,2,Nothing,1.049
40112,46769,04-0088,121089,Male,Vldlr,P56,coronal,ISH,2,Nothing,1.049
40115,70073545,05-2090,70743899,Male,Camkk2,P56,coronal,ISH,2,Nothing,1.049
40141,79338761,335-1117,79556601,Male,Efnb3,P56,coronal,ISH,2,Nothing,1.049
40142,74785066,06-0295,74988670,Male,Calcrl,P56,coronal,ISH,2,Nothing,1.049
40144,71456224,05-3159,73635975,Male,Slc8a1,P56,coronal,ISH,2,Nothing,1.049
40145,69573390,05-1525,70301274,Male,Prkcd,P56,coronal,ISH,2,Nothing,1.049
40147,77466884,321-0245,78601157,Male,Ndnf,P56,coronal,ISH,2,Nothing,1.049
40148,75195207,06-0495,75774685,Male,Pomp,P56,coronal,ISH,2,Nothing,1.049
40167,70091384,05-2106,70744391,Male,Dnaja4,P56,coronal,ISH,2,Nothing,1.049
40184,73633995,05-3716,74581399,Male,Fam135b,P56,coronal,ISH,2,Nothing,1.049
40196,71393089,05-3094,73512484,Male,Slc41a3,P56,coronal,ISH,2,Nothing,1.049
40212,77415321,321-0161,77792635,Male,Htr2c,P56,coronal,ISH,2,Nothing,1.049
40214,74833331,06-0302,74988760,Male,Acyp1,P56,coronal,ISH,2,Nothing,1.049
40227,71298826,05-3025,72339556,Male,Tac2,P56,coronal,ISH,2,Nothing,1.049
40230,702835,2399,1663,Male,Slc22a13,P56,coronal,ISH,2,Nothing,1.63
40255,77407875,321-0136,78591700,Male,Rorb,P56,coronal,ISH,2,Nothing,1.049
40263,77466888,321-0246,78633507,Male,Ndnf,P56,coronal,ISH,2,Nothing,1.049
40277,70430460,05-2379,71249740,Male,Mical2,P56,coronal,ISH,2,Nothing,1.049
40285,702770,2319,1177,Male,Col6a2,P56,coronal,ISH,2,Nothing,1.63
40288,74565895,06-0204,74819344,Male,Arl2,P56,coronal,ISH,2,Nothing,1.049
40314,71227906,05-2962,72081548,Male,Cyp26b1,P56,coronal,ISH,2,Nothing,1.049
40325,74834137,06-0311,75041549,Male,Nipa2,P56,coronal,ISH,2,Nothing,1.049
40331,78084741,321-0724,78591716,Male,Rorb,P56,coronal,ISH,2,Nothing,1.049
40355,77561854,07-0126,77869854,Male,Apba1,P56,coronal,ISH,2,Nothing,1.049
40387,71392884,05-3075,72472790,Male,Fam124a,P56,coronal,ISH,2,Nothing,1.049
40405,74834164,06-0313,75042236,Male,A230097P14Rik*,P56,coronal,ISH,2,Nothing,1.049
40407,77281694,07-0026,77371857,Male,Gng7,P56,coronal,ISH,2,Nothing,1.049
40415,73651968,05-3727,74640882,Male,Epha1,P56,coronal,ISH,2,Nothing,1.049
40422,702810,2365,1466,Male,Zfp788,P56,coronal,ISH,2,Nothing,1.63
40424,74865115,06-0320,75043139,Male,Tead1,P56,coronal,ISH,2,Nothing,1.049
40437,74834189,06-0317,75042253,Male,Tomm34,P56,coronal,ISH,2,Nothing,1.049
40443,77466876,321-0243,78557188,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
40454,77431371,321-0070,77790631,Female,Cckbr,P56,coronal,ISH,2,Nothing,1.049
40457,71227890,05-2954,72081492,Male,Rps19,P56,coronal,ISH,2,Nothing,1.049
40479,77591283,07-0147,77874614,Male,Tm7sf3,P56,coronal,ISH,2,Nothing,1.049
40487,74785054,06-0289,74988462,Male,1110037F02Rik,P56,coronal,ISH,2,Nothing,1.049
40489,70013757,05-2030,70634118,Male,Prss23,P56,coronal,ISH,2,Nothing,1.049
40491,74495210,06-0178,74750015,Male,Maoa,P56,coronal,ISH,2,Nothing,1.049
40499,71414883,05-3113,73521819,Male,Rgs9,P56,coronal,ISH,2,Nothing,1.049
